link,name,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
http://sofifa.com/player/231360/jalil-elias/19/159481/,Jalil Elias,52,39,54,72,38,67,42,41,69,71,70,72,69,67,62,65,63,77,66,59,74,70,47,70,47,68,67,70,67,9,6,13,9,13
http://sofifa.com/player/142794/facundo-erpen/19/159481/,Facundo Erpen (Facundo Adrian Erpen),53,48,74,62,47,46,39,49,57,63,50,34,43,65,50,70,76,67,80,60,74,68,23,51,47,67,68,70,69,16,12,12,15,12
http://sofifa.com/player/227274/david-barbona/19/159481/,David Barbona (David Matias Barbona),69,64,45,67,60,74,60,62,65,69,79,85,76,65,77,67,69,70,66,58,44,26,67,65,59,54,45,40,38,8,6,13,12,11
http://sofifa.com/player/227530/damian-lemos/19/159481/,Damian Lemos (Damian Oscar Lemos),56,37,72,64,31,60,60,53,66,62,62,68,66,74,57,46,77,87,75,36,84,73,50,56,51,67,70,72,74,8,16,12,15,8
http://sofifa.com/player/214733/maximiliano-cerato/19/159481/,Maximiliano Cerato (Maximiliano Ivan Ceratto),66,62,53,67,52,73,54,62,45,72,91,91,90,54,74,60,53,80,49,56,51,27,74,64,60,57,35,17,20,7,8,12,12,14
http://sofifa.com/player/226772/joaquin-laso/19/159481/,Joaquin Laso,40,27,67,57,28,43,33,23,47,55,60,64,50,64,54,46,72,71,84,26,86,69,24,30,35,54,65,70,77,10,13,14,12,7
http://sofifa.com/player/234458/carlos-quintana/19/159481/,Carlos Quintana (Carlos Gustavo David Quintana),35,24,75,67,31,42,30,33,63,62,50,51,47,57,43,52,70,68,84,27,68,71,36,28,45,55,69,68,69,8,12,7,12,12
http://sofifa.com/player/215262/fernando-marquez/19/159481/,Fernando Marquez,41,73,69,68,56,68,41,33,60,69,73,79,72,66,59,73,80,77,83,70,48,23,65,67,68,66,28,32,32,11,14,6,13,11
http://sofifa.com/player/181989/andres-rios/19/159481/,Andres Rios,62,72,66,67,62,74,70,56,59,69,80,78,82,67,76,70,79,70,76,61,62,24,64,63,69,72,31,27,28,13,16,12,15,15
http://sofifa.com/player/153062/victor-figueroa/19/159481/,Victor Figueroa (Victor Alberto Figueroa),65,65,42,71,64,70,75,70,75,71,79,74,77,70,85,73,84,73,34,70,74,58,64,72,34,73,40,49,38,6,16,13,12,16
http://sofifa.com/player/228838/eric-remedi/19/159481/,Eric Remedi,55,40,68,71,35,59,38,52,69,67,68,57,69,69,71,61,66,81,70,67,77,69,56,68,50,57,65,71,64,14,14,11,9,10
http://sofifa.com/player/219626/jose-luis-gomez/19/159481/,Jose Luis Gomez,69,53,54,68,42,72,75,35,64,68,85,87,82,68,83,68,81,75,58,60,67,72,65,60,45,62,65,64,69,13,11,13,7,7
http://sofifa.com/player/212715/sebastian-palacios/19/159481/,Sebastian Palacios,62,66,53,65,62,74,62,45,60,69,88,87,90,68,88,73,73,71,60,65,65,47,70,62,53,70,19,32,34,15,13,6,13,9
http://sofifa.com/player/232692/guillermo-acosta/19/159481/,Guillermo Acosta (Guillermo Gaston Acosta),64,62,59,70,56,69,62,50,70,69,80,72,83,75,88,65,79,87,65,67,69,69,66,71,42,60,61,62,60,7,14,15,11,8
http://sofifa.com/player/232709/damian-batallini/19/159481/,Damian Batallini (Damian Batallini),66,70,61,62,46,73,45,44,59,71,79,75,74,55,65,69,64,68,71,52,70,52,72,70,49,68,61,50,51,14,6,7,10,6
http://sofifa.com/player/220938/jorge-correa/19/159481/,Jorge Correa,63,63,46,70,67,72,65,64,66,72,76,70,75,68,84,80,55,72,54,70,49,36,62,70,54,72,17,26,21,7,12,12,15,7
http://sofifa.com/player/212747/tomas-martinez/19/159481/,Tomas Martinez,62,55,47,71,50,74,66,59,60,72,75,66,82,64,81,49,63,67,40,72,47,33,68,70,57,68,34,42,36,9,14,15,14,16
http://sofifa.com/player/233230/kevin-mac-allister/19/159481/,Kevin Mac Allister,59,41,58,66,32,62,33,41,50,65,72,70,72,68,68,49,70,78,57,37,68,70,55,51,45,68,72,73,70,8,6,7,12,8
http://sofifa.com/player/204050/santiago-vergini/19/159481/,Santiago Vergini,60,33,67,66,27,60,39,50,61,64,31,43,54,61,41,45,39,67,81,38,64,70,51,59,49,65,67,77,70,6,7,6,13,8
http://sofifa.com/player/227602/favio-alvarez/19/159481/,Favio Alvarez (Fabio Enrique Alvarez),60,67,48,72,59,76,60,52,67,71,77,74,69,62,59,66,61,75,67,60,49,34,51,71,57,55,29,28,23,8,6,14,7,11
http://sofifa.com/player/215060/nicolas-aguirre/19/159481/,Nicolas Aguirre,68,65,62,73,57,69,75,75,68,71,72,69,70,69,63,82,45,67,77,74,77,60,66,69,71,66,68,63,70,7,12,8,9,14
http://sofifa.com/player/212506/mauro-matos/19/159481/,Mauro Matos,47,69,78,64,65,57,68,53,51,66,50,53,56,73,58,71,83,50,75,71,50,25,78,49,75,68,23,25,27,8,13,16,14,14
http://sofifa.com/player/224796/jorge-rodriguez/19/159481/,Jorge Rodriguez (Jorge Rodriguez),35,29,74,65,28,39,23,26,48,63,59,64,58,64,59,46,83,62,78,24,65,67,44,26,37,53,65,73,67,7,12,15,15,6
http://sofifa.com/player/239389/alfredo-abalos/19/159481/,Alfredo Abalos,57,59,32,74,57,71,61,71,69,72,66,71,59,51,89,67,59,71,37,69,38,34,61,79,69,71,54,41,27,6,13,7,10,11
http://sofifa.com/player/224542/nery-leyes/19/159481/,Nery Leyes,58,39,65,68,38,58,59,46,61,62,62,63,59,64,55,57,63,81,81,49,80,72,54,56,45,55,73,72,70,16,7,12,16,9
http://sofifa.com/player/159520/nereo-fernandez/19/159481/,Nereo Fernandez (Nereo Ariel Fernandez),20,12,23,15,11,19,15,19,22,15,42,44,58,63,48,23,58,37,78,10,36,28,12,27,24,60,18,15,13,64,72,61,78,69
http://sofifa.com/player/215332/carlos-auzqui/19/159481/,Carlos Auzqui,67,68,77,67,66,67,60,63,66,63,83,83,74,65,70,71,82,72,71,64,77,48,65,68,59,64,46,38,41,8,7,10,14,15
http://sofifa.com/player/221990/yonathan-cabral/19/159481/,Yonathan Cabral (Yonathan Emanuel Cabral),33,23,78,52,31,44,31,28,56,44,37,54,36,65,39,40,57,42,87,28,73,67,33,44,41,55,71,72,64,10,7,12,15,9
http://sofifa.com/player/235047/jonathan-menendez/19/159481/,Jonathan Menendez (Jonathan Diego Menendez),59,66,46,63,58,78,64,47,50,67,91,91,90,58,84,67,70,67,33,66,46,33,68,66,44,61,33,27,29,5,9,10,6,14
http://sofifa.com/player/207657/fernando-barrientos/19/159481/,Fernando Barrientos (Fernando Omar Barrientos),70,42,49,73,42,67,63,58,71,69,68,65,72,67,74,74,73,74,69,70,67,64,63,69,50,63,69,68,60,8,10,9,9,8
http://sofifa.com/player/231212/esteban-rolon/19/159481/,Esteban Rolon,54,42,58,73,57,57,47,55,71,74,69,66,66,67,68,70,68,68,65,59,72,67,55,65,53,67,66,68,66,15,8,15,10,11
http://sofifa.com/player/219451/nehuen-paz/19/159481/,Nehuen Paz (Nehuen Mario Paz),58,30,70,56,29,56,48,36,54,58,46,53,35,70,32,60,33,68,91,46,60,70,49,39,42,57,70,72,70,13,13,10,8,7
http://sofifa.com/player/177981/fernando-tissone/19/159481/,Fernando Tissone (Fernando Damian Tissone),59,58,54,69,67,64,69,73,68,70,60,57,61,67,59,81,74,67,71,68,80,70,62,65,59,69,69,70,65,9,6,11,14,14
http://sofifa.com/player/205631/cristian-insaurralde/19/159481/,Cristian Insaurralde,65,76,66,63,57,70,59,57,38,71,77,79,83,72,71,71,67,82,63,65,50,49,71,55,68,67,43,24,28,7,9,10,8,14
http://sofifa.com/player/234816/nicolas-gorosito/19/159481/,Nicolas Gorosito (Nicolas Ezequiel Gorosito),58,45,70,67,41,49,45,58,62,61,65,67,60,59,44,66,76,62,79,48,77,65,55,54,53,69,66,67,69,5,12,11,10,12
http://sofifa.com/player/232514/gabriel-carabajal/19/159481/,Gabriel Carabajal (Horacio Gabriel Carabajal),64,62,39,65,43,75,43,40,63,72,68,71,72,65,74,63,53,67,68,73,40,26,71,75,41,62,35,30,36,5,11,9,14,6
http://sofifa.com/player/172100/gabriel-penalba/19/159481/,Gabriel Penalba (Gabriel Martin Penalba),67,64,66,70,61,66,67,64,71,70,50,51,52,67,52,66,50,61,87,68,74,69,66,74,74,71,64,70,59,7,14,6,7,12
http://sofifa.com/player/222022/leonel-di-placido/19/159481/,Leonel Di Placido,72,41,51,67,55,75,44,33,62,70,85,83,80,67,82,65,68,78,65,55,71,64,67,68,52,63,63,67,68,10,16,10,11,7
http://sofifa.com/player/158790/gonzalo-bustamante/19/159481/,Gonzalo Bustamante (Luis Gonzalo Bustamante),65,66,43,71,59,72,49,57,70,69,72,71,79,63,70,67,65,71,62,68,56,24,62,69,53,66,35,37,32,8,10,9,16,6
http://sofifa.com/player/233292/miguel-barbieri/19/159481/,Miguel Barbieri,28,27,74,50,33,45,32,32,45,46,67,70,57,63,57,56,94,54,85,25,72,66,39,34,42,66,65,69,68,8,9,12,12,12
http://sofifa.com/player/215117/leandro-desabato/19/159481/,Leandro Desabato,60,47,53,68,53,67,67,52,69,64,68,70,70,71,73,58,83,74,70,58,80,73,59,64,34,62,65,68,66,6,7,11,8,7
http://sofifa.com/player/142670/rodrigo-brana/19/159481/,Rodrigo Brana,61,49,62,73,62,69,58,59,77,70,39,41,60,64,67,69,64,40,61,66,75,68,58,69,50,75,71,74,69,15,8,9,8,14
http://sofifa.com/player/231247/braian-cufre/19/159481/,Braian Cufre,73,57,50,69,65,72,63,53,69,73,77,75,76,63,73,74,71,86,67,70,63,64,67,67,62,68,68,63,65,6,7,12,13,6
http://sofifa.com/player/233825/nicolas-leguizamon/19/159481/,Nicolas Leguizamon,35,70,71,60,66,69,41,33,51,66,74,73,73,67,60,73,77,75,79,61,70,18,69,39,55,72,25,21,25,8,11,5,10,13
http://sofifa.com/player/210787/mauro-dos-santos/19/159481/,Mauro Dos Santos,52,37,66,66,32,39,53,43,56,64,54,59,63,65,61,52,81,67,78,33,78,68,42,41,46,68,66,70,69,8,14,6,13,12
http://sofifa.com/player/228711/brian-mansilla/19/159481/,Brian Mansilla,55,69,64,65,51,71,54,34,57,70,90,92,86,65,78,67,65,69,72,63,37,14,65,60,62,59,26,22,22,7,7,13,6,9
http://sofifa.com/player/190575/franco-zuculini/19/159481/,Franco Zuculini,61,52,57,74,51,69,57,60,71,73,66,68,72,68,77,72,76,68,65,58,71,66,58,69,46,72,66,68,64,15,6,7,12,7
http://sofifa.com/player/192367/ignacio-canuto/19/159481/,Ignacio Canuto,39,38,72,64,37,54,46,45,67,57,46,51,58,62,71,63,82,68,82,50,64,64,23,48,51,60,71,73,68,15,10,12,13,13
http://sofifa.com/player/217201/enrique-triverio/19/159481/,Enrique Triverio (Enrique Luis Triverio),43,70,72,55,68,65,56,60,40,66,55,62,62,69,55,75,78,64,74,68,44,36,73,62,70,67,25,22,27,8,11,16,9,10
http://sofifa.com/player/227186/augusto-batalla/19/159481/,Augusto Batalla (Augusto Martin Batalla Barga),17,14,16,25,13,13,13,17,22,18,43,42,37,71,43,22,58,31,68,15,26,23,17,28,23,34,18,18,17,72,64,68,64,75
http://sofifa.com/player/192370/mauro-formica/19/159481/,Mauro Formica (Mauro Abel Formica),66,66,65,63,65,74,63,59,67,72,74,72,69,64,74,73,70,49,59,73,52,33,67,72,67,60,34,24,29,14,14,9,13,14
http://sofifa.com/player/205941/cristian-chavez/19/159481/,Cristian Chavez,55,72,60,63,66,74,63,44,54,72,78,74,75,67,83,75,55,68,47,70,44,28,68,62,67,67,34,32,24,9,14,11,12,13
http://sofifa.com/player/188791/alberto-costa/19/159481/,Alberto Costa (Alberto Facundo Costa),68,63,70,74,65,71,74,78,72,70,60,55,74,64,72,83,59,54,66,72,69,63,61,74,76,75,68,73,66,12,16,7,14,7
http://sofifa.com/player/200826/mauro-quiroga/19/159481/,Mauro Quiroga,23,67,78,63,62,66,59,41,58,67,67,64,63,67,76,68,71,72,79,63,68,26,72,45,68,73,32,15,17,10,15,13,9,7
http://sofifa.com/player/216698/matias-garcia/19/159481/,Matias Garcia (Ariel Matias Garcia),62,55,51,67,38,74,64,45,63,70,77,82,73,63,77,50,64,88,62,47,69,54,68,67,44,66,50,60,55,14,13,14,12,10
http://sofifa.com/player/198783/javier-toledo/19/159481/,Javier Toledo (Javier Fabian Toledo),58,70,79,57,64,62,62,59,57,61,53,50,50,66,37,76,78,33,86,74,66,23,77,64,69,70,42,50,31,9,11,8,12,10
http://sofifa.com/player/179842/jose-san-roman/19/159481/,Jose San Roman (Jose Ignacio San Roman Canciani),60,15,59,57,14,64,32,36,58,66,73,58,60,73,67,30,73,81,65,18,63,75,60,53,46,55,73,74,71,7,8,15,9,11
http://sofifa.com/player/178565/bruno-urribarri/19/159481/,Bruno Urribarri (Bruno Saul Urribarri),78,30,52,65,31,62,67,70,60,63,85,85,88,66,79,70,80,84,33,64,77,66,59,65,34,55,61,64,65,12,11,12,6,12
http://sofifa.com/player/193414/nicolas-colazo/19/159481/,Nicolas Colazo,67,56,59,68,46,70,77,71,67,69,82,80,78,65,80,76,72,73,66,70,67,64,68,69,69,65,48,68,67,13,6,8,11,13
http://sofifa.com/player/158088/pablo-alvarez/19/159481/,Pablo Alvarez (Pablo Sebastian  Valeira Alvarez),68,45,67,76,43,59,66,53,62,67,62,64,65,71,73,70,77,67,81,59,81,73,52,51,49,72,71,71,69,6,7,6,11,16
http://sofifa.com/player/214409/ezequiel-videla/19/159481/,Ezequiel Videla (Ezequiel Videla Greppi),65,59,56,70,62,70,63,43,68,68,67,64,69,75,73,68,74,75,69,66,74,72,59,65,54,67,67,70,66,16,9,7,12,9
http://sofifa.com/player/215178/erik-godoy/19/159481/,Erik Godoy,69,30,66,66,32,45,33,28,59,56,63,66,52,65,52,40,73,75,81,26,79,65,26,30,40,58,1,69,67,11,11,7,13,8
http://sofifa.com/player/214933/diego-rodriguez/19/159481/,Diego Rodriguez,13,22,14,32,16,14,25,15,23,20,42,48,46,68,58,60,67,32,60,17,18,22,13,43,73,33,17,13,15,71,67,77,66,72
http://sofifa.com/player/235927/pablo-cuadra/19/159481/,Pablo Cuadra,40,67,63,63,54,78,53,45,60,71,92,90,83,62,82,71,67,64,70,60,32,18,63,68,66,62,22,21,16,15,10,14,13,5
http://sofifa.com/player/214937/lucas-villalba/19/159481/,Lucas Villalba,71,38,59,66,40,63,60,62,60,69,75,82,78,66,66,64,79,74,60,61,68,73,59,61,42,58,65,66,65,8,10,14,13,15
http://sofifa.com/player/142756/patricio-toranzo/19/159481/,Patricio Toranzo (Patricio Daniel Toranzo),77,61,47,75,62,70,76,75,73,76,52,45,64,63,63,70,68,48,67,72,64,62,63,76,63,59,59,51,53,7,10,15,9,7
http://sofifa.com/player/215213/axel-werner/19/159481/,Axel Werner,14,19,15,25,12,13,20,15,19,23,41,46,34,55,43,24,58,38,75,18,24,27,16,50,23,52,15,13,17,74,72,75,68,70
http://sofifa.com/player/214971/francisco-pizzini/19/159481/,Francisco Pizzini,63,61,52,67,46,73,72,50,68,71,78,80,83,64,70,68,54,69,71,66,34,30,66,69,62,71,31,24,23,7,11,10,9,11
http://sofifa.com/player/223422/emanuel-loeschbor/19/159481/,Emanuel Loeschbor,32,40,70,59,28,40,32,28,45,53,54,54,39,69,61,42,76,54,79,39,66,67,26,32,40,53,70,71,71,6,9,14,10,12
http://sofifa.com/player/241607/tomas-belmonte/19/159481/,Tomas Belmonte,55,57,74,71,58,67,48,43,67,70,65,67,68,69,69,67,73,79,66,60,68,67,72,65,60,70,67,69,65,6,12,9,5,12
http://sofifa.com/player/227785/cristian-guanca/19/159481/,Cristian Guanca,60,73,59,67,59,73,46,40,57,70,79,78,75,65,68,73,67,67,71,67,54,36,65,65,59,68,34,35,33,9,12,7,8,16
http://sofifa.com/player/214986/fernando-meza/19/159481/,Fernando Meza,60,21,74,64,32,59,30,34,61,60,62,65,69,67,74,66,84,66,70,20,60,68,33,29,46,66,70,73,69,14,6,8,11,15
http://sofifa.com/player/214987/german-voboril/19/159481/,German Voboril,64,34,54,66,29,66,55,21,61,67,77,77,64,65,65,26,70,68,70,29,71,71,21,41,37,52,65,72,70,9,11,13,8,12
http://sofifa.com/player/214993/pablo-alvarado/19/159481/,Pablo Alvarado,56,31,70,56,28,59,27,34,55,61,58,63,66,69,67,45,80,67,73,34,67,67,43,34,40,68,65,73,70,14,6,14,7,11
http://sofifa.com/player/123603/hugo-campagnaro/19/159481/,Hugo Campagnaro (Hugo Armando Campagnaro),58,28,65,56,29,45,37,35,56,53,34,42,51,64,70,68,82,39,86,36,66,69,38,44,38,73,74,70,68,10,13,15,12,15
http://sofifa.com/player/191443/federico-mancinelli/19/159481/,Federico Mancinelli,61,33,63,64,34,55,39,29,48,65,45,35,53,74,69,56,52,75,78,50,75,68,46,31,55,76,76,71,59,13,10,11,15,10
http://sofifa.com/player/214998/mauro-bogado/19/159481/,Mauro Bogado,63,58,43,67,53,63,70,72,77,74,61,67,72,78,71,80,51,83,63,79,58,59,61,68,68,58,69,68,65,13,7,6,14,9
http://sofifa.com/player/215254/luciano-lollo/19/159481/,Luciano Lollo,34,25,74,60,28,37,27,29,32,55,34,30,40,66,47,42,82,40,74,25,71,66,33,30,67,68,73,71,68,11,11,8,9,10
http://sofifa.com/player/237283/nicolas-reniero/19/159481/,Nicolas Reniero (Gaston Nicolas Reniero),53,72,69,66,52,71,61,51,60,72,64,66,62,64,65,69,70,68,76,65,41,23,68,49,59,66,44,17,18,13,13,7,10,15
http://sofifa.com/player/218345/jonathan-zacaria/19/159481/,Jonathan Zacaria (Jonathan Fabian Zacaria),67,63,47,67,51,73,75,70,69,67,78,73,71,65,72,71,50,65,62,72,48,68,73,61,59,70,37,54,58,11,10,10,9,11
http://sofifa.com/player/153066/lucas-licht/19/159481/,Lucas Licht (Lucas Matias Licht),80,52,53,52,48,76,73,68,71,69,70,68,69,66,73,71,69,69,66,68,69,67,56,64,84,72,71,73,71,8,14,6,15,8
http://sofifa.com/player/226797/victor-malcorra/19/159481/,Victor Malcorra (Victor Ignacio Malcorra),70,61,47,70,49,71,81,82,68,74,76,75,77,70,78,78,78,74,66,65,56,58,60,71,70,71,70,64,56,7,15,12,14,14
http://sofifa.com/player/244206/nehuen-perez/19/159481/,Nehuen Perez,21,21,66,65,22,18,21,32,42,58,67,61,52,75,55,42,69,54,62,16,72,71,18,22,40,51,65,75,72,9,8,8,9,6
http://sofifa.com/player/212208/leonel-galeano/19/159481/,Leonel Galeano (Leonel Ezequiel Galeano),51,25,70,61,31,55,50,35,64,60,51,62,54,64,54,47,76,71,77,37,71,68,55,54,47,60,70,70,64,10,15,8,15,11
http://sofifa.com/player/156662/adrian-bastia/19/159481/,Adrian Bastia (Adrian Jesus Bastia Beruzzi),61,54,67,72,61,73,46,60,63,67,59,44,58,60,59,67,70,63,74,70,82,78,62,63,76,72,64,67,63,11,11,15,9,6
http://sofifa.com/player/242944/federico-pereyra/19/159481/,Federico Pereyra (Federico Hernan Pereyra),24,17,9,44,28,37,23,27,8,35,41,2,36,5,54,38,67,67,2,24,2,6,27,28,32,2,4,69,3,8,15,13,7,13
http://sofifa.com/player/220429/gaston-campi/19/159481/,Gaston Campi,45,29,72,69,29,65,35,35,69,64,47,51,32,61,32,66,30,70,92,62,63,71,65,59,44,55,63,68,70,14,6,16,8,7
http://sofifa.com/player/223501/adrian-sporle/19/159481/,Adrian Sporle,67,44,57,65,47,65,49,31,60,64,79,75,66,64,52,65,67,77,79,47,61,67,63,57,58,60,64,68,66,10,10,11,14,13
http://sofifa.com/player/176920/miguel-angel-torren/19/159481/,Miguel Angel Torren (Miguel Angel Torren),39,39,64,63,39,53,60,60,69,52,69,70,67,57,68,53,78,71,78,51,69,70,49,47,35,63,71,68,67,13,15,9,16,11
http://sofifa.com/player/219688/marcos-mauro-lopez/19/159481/,Marcos Mauro Lopez,45,39,75,66,37,57,36,39,62,63,60,59,35,62,56,50,64,68,71,45,64,67,35,36,38,52,64,71,67,16,11,9,11,12
http://sofifa.com/player/242216/federico-varela/19/159481/,Federico Varela,59,52,48,72,63,1,72,54,68,1,73,72,71,68,79,74,59,71,51,65,58,47,68,1,57,66,40,59,53,13,7,12,11,6
http://sofifa.com/player/227903/maximiliano-romero/19/159481/,Maximiliano Romero,45,73,66,55,62,64,44,42,42,68,75,77,69,63,68,74,83,66,73,65,49,17,65,52,59,67,22,21,18,15,10,16,14,14
http://sofifa.com/player/228415/leonardo-godoy/19/159481/,Leonardo Godoy,66,34,61,66,36,68,40,35,63,65,73,72,71,68,73,32,61,79,77,45,80,68,59,57,41,61,64,71,67,13,8,9,8,8
http://sofifa.com/player/158784/jorge-carranza/19/159481/,Jorge Carranza (Jorge Carlos Carranza),15,12,12,12,15,20,13,25,11,16,25,24,25,71,27,24,69,36,79,12,32,16,16,50,20,34,10,13,17,65,71,71,66,69
http://sofifa.com/player/214594/matias-laba/19/159481/,Matias Laba (Matias Alejandro Laba),52,49,59,69,47,60,63,61,64,68,67,69,68,69,73,69,72,81,68,61,73,69,57,59,57,59,64,66,65,13,14,9,15,14
http://sofifa.com/player/237122/tomas-guidara/19/159481/,Tomas Guidara,57,29,56,59,35,75,36,34,53,68,74,75,69,68,80,45,60,83,59,48,63,69,48,40,40,65,64,69,67,5,14,8,15,9
http://sofifa.com/player/211272/claudio-corvalan/19/159481/,Claudio Corvalan (Gaston Claudio Corvalan),71,35,66,61,53,62,34,39,62,55,74,73,71,68,64,62,63,86,73,46,74,76,53,35,61,65,65,64,62,7,12,9,14,11
http://sofifa.com/player/233034/juan-andrada/19/159481/,Juan Andrada,61,40,58,70,40,64,55,62,62,66,51,51,60,68,61,59,64,70,70,55,70,72,28,58,47,68,67,71,68,14,15,13,13,10
http://sofifa.com/player/229201/alejandro-camargo/19/159481/,Alejandro Camargo (Alejandro Maximiliano Camargo),63,35,61,79,33,59,45,51,74,72,40,71,67,65,68,51,75,78,75,57,74,68,54,60,57,64,56,72,49,6,13,11,14,7
http://sofifa.com/player/203859/lucas-aveldano/19/159481/,Lucas Aveldano (Lucas Elio Aveldano),36,49,71,63,27,33,25,28,62,61,54,57,52,63,43,71,73,75,82,43,78,66,53,52,59,62,68,66,60,9,10,11,15,7
http://sofifa.com/player/169815/carlos-luna/19/159481/,Carlos Luna (Carlos Ariel Luna),68,72,77,74,67,59,62,62,59,68,61,48,68,67,73,78,90,29,77,65,80,45,62,41,79,68,27,17,16,15,13,12,16,7
http://sofifa.com/player/223064/fabian-noguera/19/159481/,Fabian Noguera,29,45,71,51,28,37,31,29,44,48,47,47,49,58,52,35,66,68,92,28,70,65,51,38,32,62,70,67,64,7,16,9,13,8
http://sofifa.com/player/215130/nelson-ibanez/19/159481/,Nelson Ibanez,19,14,13,23,18,20,12,13,24,16,46,44,38,56,55,21,51,37,65,16,32,18,14,27,23,40,15,14,12,74,65,75,68,71
http://sofifa.com/player/224348/lucas-hoyos/19/159481/,Lucas Hoyos (Lucas Adrian Hoyos),18,12,17,33,20,21,18,20,24,25,58,50,45,63,60,19,60,35,60,19,30,24,15,32,26,44,15,20,18,74,65,64,63,73
http://sofifa.com/player/207454/patricio-rodriguez/19/159481/,Patricio Rodriguez,71,63,40,68,70,72,72,69,69,70,78,77,82,64,82,65,72,65,34,60,26,42,66,66,71,63,16,31,29,14,7,12,8,11
http://sofifa.com/player/223071/fernando-pellegrino/19/159481/,Fernando Pellegrino,16,17,16,28,15,15,19,22,25,25,36,37,28,62,52,20,57,30,67,15,19,19,12,36,24,34,14,16,15,66,75,57,71,68
http://sofifa.com/player/228961/mauro-pitton/19/159481/,Mauro Pitton (Mauro Rodolfo Pitton),58,58,65,69,44,67,47,48,63,70,67,69,66,69,73,56,57,86,66,55,60,79,66,60,49,58,68,70,68,16,14,13,9,15
http://sofifa.com/player/223335/lucas-diarte/19/159481/,Lucas Diarte,58,26,57,62,28,57,31,33,35,65,59,65,65,74,68,40,91,77,68,23,56,61,47,34,43,65,70,76,80,7,14,7,14,15
http://sofifa.com/player/240743/leonardo-sequeira/19/159481/,Leonardo Sequeira,69,69,57,62,65,78,65,50,60,71,77,74,75,53,81,67,49,64,58,68,28,24,68,63,55,65,35,28,29,7,13,14,6,12
http://sofifa.com/player/215149/lucas-ceballos/19/159481/,Lucas Ceballos,71,41,56,67,42,66,53,42,64,65,77,80,91,65,91,50,88,77,46,44,74,65,53,62,44,54,63,66,64,6,14,8,12,11
http://sofifa.com/player/226170/emiliano-amor/19/159481/,Emiliano Amor,35,18,65,60,23,45,30,17,52,56,46,43,38,63,46,45,68,63,85,19,70,69,27,34,36,50,68,68,67,10,14,12,14,14
http://sofifa.com/player/234108/gonzalo-maroni/19/159481/,Gonzalo Maroni,64,45,51,70,64,76,61,57,55,72,83,75,88,56,68,58,58,61,61,49,40,30,68,69,56,65,50,41,40,6,12,11,6,12
http://sofifa.com/player/241026/tomas-chancalay/19/159481/,Tomas Chancalay (Tomas Alejandro Chancalay),62,65,54,64,60,75,67,50,62,71,82,81,86,62,81,62,60,69,57,60,52,43,65,63,58,69,33,33,32,10,8,8,7,8
http://sofifa.com/player/214668/leandro-barrera/19/159481/,Leandro Barrera (Leandro Ivan Barrera),67,62,47,62,51,71,52,43,62,69,78,83,70,68,68,76,60,72,58,64,62,48,59,60,40,52,38,52,45,13,7,11,13,14
http://sofifa.com/player/215183/ezequiel-rescaldani/19/159481/,Ezequiel Rescaldani,43,69,78,68,64,62,47,59,42,65,37,36,47,68,32,76,30,63,93,67,34,35,70,52,70,58,27,32,22,14,15,14,9,13
http://sofifa.com/player/165520/oscar-scarione/19/159481/,Oscar Scarione (Ezequiel Oscar Scarione),69,63,65,71,70,68,73,70,67,68,64,65,71,68,75,76,49,69,56,68,55,42,68,71,71,69,29,32,30,14,7,16,10,11
http://sofifa.com/player/215192/gaston-diaz/19/159481/,Gaston Diaz,72,46,53,68,48,70,77,67,68,72,73,65,70,70,69,75,67,79,68,69,69,66,65,71,61,66,67,67,63,7,8,8,7,8
http://sofifa.com/player/232344/emanuel-dening/19/159481/,Emanuel Dening (Fernando Emanuel Dening),42,71,50,66,55,76,42,39,49,66,70,77,74,77,78,66,68,63,44,68,62,15,76,73,65,58,45,23,26,5,11,9,13,14
http://sofifa.com/player/237994/nahuel-barrios/19/159481/,Nahuel Barrios (Cristian Nahuel Barrios),63,58,47,73,51,73,63,45,65,70,83,71,70,65,94,65,62,51,28,60,42,26,57,67,57,65,44,40,51,13,8,7,12,6
http://sofifa.com/player/215212/guillermo-sara/19/159481/,Guillermo Sara,14,15,23,28,19,20,24,21,21,16,38,42,30,67,53,23,68,26,64,17,23,24,15,43,30,36,15,12,16,70,65,67,66,71
http://sofifa.com/player/221619/victor-cabrera/19/159481/,Victor Cabrera,34,34,61,64,31,62,34,30,66,61,68,69,65,59,59,40,59,57,71,46,82,71,26,48,44,55,69,69,69,15,14,15,10,7
http://sofifa.com/player/206005/denis-stracqualursi/19/159481/,Denis Stracqualursi,48,67,76,59,68,59,38,35,41,70,40,54,51,61,37,80,80,53,90,66,48,32,73,44,63,76,36,37,31,7,7,12,15,11
http://sofifa.com/player/214983/matias-ibanez/19/159481/,Matias Ibanez,19,10,12,22,12,12,16,17,18,14,40,44,33,66,42,23,57,40,74,20,27,28,17,37,24,44,18,12,20,67,71,62,68,69
